,Ma_Tinh,Thang,So_Diem_Chay,Nam
4418,84,12,28,2013
4419,84,6,16,2014
4420,84,7,2,2014
4421,84,8,27,2014
4422,84,9,7,2014
4423,84,10,16,2014
4424,84,11,7,2014
4425,84,12,28,2014
4426,84,6,16,2015
4427,84,7,2,2015
4428,84,8,27,2015
4429,84,9,7,2015
4430,84,10,16,2015
4431,84,11,7,2015
4432,84,12,28,2015
4433,84,6,16,2016
4434,84,7,2,2016
4435,84,8,27,2016
4436,84,9,7,2016
4437,84,10,16,2016
4438,84,11,7,2016
4439,84,12,28,2016
4440,84,6,16,2017
4441,84,7,2,2017
4442,84,8,27,2017
4443,84,9,7,2017
4444,84,10,16,2017
4445,84,11,7,2017
4446,84,12,28,2017
4447,84,1,45,2018
4448,84,2,52,2018
4449,84,3,71,2018
4450,84,4,248,2018
4451,84,5,4,2018
4452,84,6,3,2018
4453,84,7,18,2018
4454,84,8,2,2018
4455,84,9,53,2018
4456,84,10,6,2018
4457,84,11,71,2018
4458,84,12,10,2018
4459,84,1,29,2019
4460,84,2,66,2019
4461,84,3,203,2019
4462,84,4,369,2019
4463,84,5,20,2019
4464,84,6,1,2019
4465,84,8,20,2019
4466,84,10,2,2019
4467,84,12,4,2019
4468,84,1,7,2020
4469,84,2,4,2020
4470,84,3,8,2020
4471,84,4,7,2020
4472,84,8,1,2020
4473,86,6,4,2011
4474,86,7,11,2011
4475,86,8,1,2011
4476,86,9,2,2011
4477,86,10,3,2011
4478,86,12,3,2011
4479,86,6,4,2012
4480,86,7,11,2012
4481,86,8,1,2012
4482,86,9,2,2012
4483,86,10,3,2012
4484,86,12,3,2012
4485,86,6,4,2013
4486,86,7,11,2013
4487,86,8,1,2013
4488,86,9,2,2013
4489,86,10,3,2013
4490,86,12,3,2013
4491,86,6,4,2014
4492,86,7,11,2014
4493,86,8,1,2014
4494,86,9,2,2014
4495,86,10,3,2014
4496,86,12,3,2014
4497,86,6,4,2015
4498,86,7,11,2015
4499,86,8,1,2015
4500,86,9,2,2015
4501,86,10,3,2015
4502,86,12,3,2015
4503,86,6,4,2016
4504,86,7,11,2016
4505,86,8,1,2016
4506,86,9,2,2016
4507,86,10,3,2016
4508,86,12,3,2016
4509,86,6,4,2017
4510,86,7,11,2017
4511,86,8,1,2017
4512,86,9,2,2017
4513,86,10,3,2017
4514,86,12,3,2017
4515,86,2,64,2018
4516,86,3,543,2018
4517,86,4,12,2018
4518,86,6,8,2018
4519,86,7,4,2018
4520,86,10,1,2018
4521,86,11,5,2018
4522,86,1,11,2019
4523,86,2,383,2019
4524,86,3,531,2019
4525,86,4,21,2019
4526,86,5,1,2019
4527,86,6,3,2019
4528,86,7,6,2019
4529,86,10,6,2019
4530,86,12,1,2019
4531,86,1,6,2020
4532,86,2,222,2020
4533,86,3,1,2020
4534,86,4,3,2020
4535,86,5,6,2020
4536,87,3,1,2011
4537,87,4,1,2011
4538,87,3,4,2012
4539,87,2,1,2013
4540,87,3,4,2013
4541,87,2,1,2014
4542,87,3,2,2014
4543,87,4,1,2014
4544,87,6,2,2014
4545,87,8,1,2014
4546,87,2,1,2015
4547,87,3,2,2015
4548,87,4,1,2015
4549,87,6,2,2015
4550,87,8,1,2015
4551,87,1,2,2016
4552,87,3,2,2016
4553,87,4,4,2016
4554,87,5,2,2016
4555,87,8,1,2016
4556,87,4,2,2017
4557,87,5,5,2017
4558,87,6,16,2017
4559,87,7,19,2017
4560,87,8,53,2017
4561,87,9,61,2017
4562,87,10,44,2017
4563,87,11,92,2017
4564,87,12,150,2017
4565,87,1,75,2018
4566,87,2,2135,2018
4567,87,3,3868,2018
4568,87,4,1338,2018
4569,87,5,57,2018
4570,87,6,36,2018
4571,87,7,76,2018
4572,87,8,59,2018
4573,87,9,74,2018
4574,87,10,108,2018
4575,87,11,129,2018
4576,87,12,81,2018
4577,87,1,568,2019
4578,87,2,4303,2019
4579,87,3,6419,2019
4580,87,4,248,2019
4581,87,5,228,2019
4582,87,6,26,2019
4583,87,7,274,2019
4584,87,8,44,2019
4585,87,9,40,2019
4586,87,10,78,2019
4587,87,11,8,2019
4588,87,12,15,2019
4589,87,1,397,2020
4590,87,2,2128,2020
4591,87,3,47,2020
4592,87,4,39,2020
4593,87,5,272,2020
4594,87,6,26,2020
4595,87,7,4,2020
4596,87,8,2,2020
4597,89,4,3,2011
4598,89,5,3,2011
4599,89,5,1,2012
4600,89,4,2,2013
4601,89,5,2,2013
4602,89,6,1,2013
4603,89,7,4,2013
4604,89,4,2,2014
4605,89,5,2,2014
4606,89,6,1,2014
4607,89,7,4,2014
4608,89,3,3,2015
4609,89,4,2,2015
4610,89,5,2,2015
4611,89,8,5,2015
4612,89,2,4,2016
4613,89,3,1,2016
4614,89,4,2,2016
4615,89,5,9,2016
4616,89,7,2,2016
4617,89,8,2,2016
4618,89,1,1,2017
4619,89,4,9,2017
4620,89,5,3,2017
4621,89,6,42,2017
4622,89,7,44,2017
4623,89,8,114,2017
4624,89,9,78,2017
4625,89,10,50,2017
4626,89,11,133,2017
4627,89,12,619,2017
4628,89,1,160,2018
4629,89,2,441,2018
4630,89,3,3142,2018
4631,89,4,4302,2018
4632,89,5,85,2018
4633,89,6,6,2018
4634,89,7,93,2018
4635,89,8,142,2018
4636,89,9,130,2018
4637,89,10,74,2018
4638,89,11,226,2018
4639,89,12,287,2018
4640,89,1,163,2019
4641,89,2,2177,2019
4642,89,3,8358,2019
4643,89,4,2280,2019
4644,89,5,155,2019
4645,89,6,12,2019
4646,89,7,364,2019
4647,89,8,81,2019
4648,89,9,18,2019
4649,89,10,17,2019
4650,89,11,69,2019
4651,89,12,50,2019
4652,89,1,59,2020
4653,89,2,1054,2020
4654,89,3,123,2020
4655,89,4,64,2020
4656,89,5,60,2020
4657,89,6,10,2020
4658,89,7,6,2020
4659,91,3,1,2011
4660,91,8,2,2011
4661,91,12,10,2011
4662,91,1,6,2012
4663,91,2,13,2012
4664,91,3,7,2012
4665,91,4,2,2012
4666,91,5,2,2012
4667,91,6,5,2012
4668,91,1,5,2013
4669,91,3,6,2013
4670,91,4,1,2013
4671,91,12,1,2013
4672,91,1,4,2014
4673,91,2,2,2014
4674,91,3,2,2014
4675,91,4,3,2014
4676,91,5,4,2014
4677,91,1,2,2015
4678,91,2,16,2015
4679,91,3,28,2015
4680,91,4,7,2015
4681,91,5,3,2015
4682,91,6,4,2015
4683,91,7,3,2015
4684,91,8,1,2015
4685,91,10,4,2015
4686,91,11,1,2015
4687,91,12,2,2015
4688,91,1,3,2016
4689,91,2,3,2016
4690,91,3,8,2016
4691,91,4,14,2016
4692,91,5,14,2016
4693,91,6,3,2016
4694,91,2,5,2017
4695,91,3,4,2017
4696,91,4,6,2017
4697,91,5,4,2017
4698,91,6,109,2017
4699,91,7,23,2017
4700,91,8,71,2017
4701,91,9,86,2017
4702,91,10,71,2017
4703,91,11,105,2017
4704,91,12,138,2017
4705,91,1,179,2018
4706,91,2,883,2018
4707,91,3,5761,2018
4708,91,4,4207,2018
4709,91,5,63,2018
4710,91,6,30,2018
4711,91,7,46,2018
4712,91,8,10,2018
4713,91,9,152,2018
4714,91,10,116,2018
4715,91,11,194,2018
4716,91,12,70,2018
4717,91,1,131,2019
4718,91,2,2610,2019
4719,91,3,12371,2019
4720,91,4,2471,2019
4721,91,5,148,2019
4722,91,6,11,2019
4723,91,7,36,2019
4724,91,8,92,2019
4725,91,9,31,2019
4726,91,10,46,2019
4727,91,11,18,2019
4728,91,12,16,2019
4729,91,1,93,2020
4730,91,2,1136,2020
4731,91,3,262,2020
4732,91,4,46,2020
4733,91,5,101,2020
4734,91,6,14,2020
4735,91,8,1,2020
4736,92,5,2,2011
4737,92,6,14,2011
4738,92,7,6,2011
4739,92,8,4,2011
4740,92,9,15,2011
4741,92,10,1,2011
4742,92,11,2,2011
4743,92,12,1,2011
4744,92,5,2,2012
4745,92,6,14,2012
4746,92,7,6,2012
4747,92,8,4,2012
4748,92,9,15,2012
4749,92,10,1,2012
4750,92,11,2,2012
4751,92,12,1,2012
4752,92,5,2,2013
4753,92,6,14,2013
4754,92,7,6,2013
4755,92,8,4,2013
4756,92,9,15,2013
4757,92,10,1,2013
4758,92,11,2,2013
4759,92,12,1,2013
4760,92,5,2,2014
4761,92,6,14,2014
4762,92,7,6,2014
4763,92,8,4,2014
4764,92,9,15,2014
4765,92,10,1,2014
4766,92,11,2,2014
4767,92,12,1,2014
4768,92,5,2,2015
4769,92,6,14,2015
4770,92,7,6,2015
4771,92,8,4,2015
4772,92,9,15,2015
4773,92,10,1,2015
4774,92,11,2,2015
4775,92,12,1,2015
4776,92,5,2,2016
4777,92,6,14,2016
4778,92,7,6,2016
4779,92,8,4,2016
4780,92,9,15,2016
4781,92,10,1,2016
4782,92,11,2,2016
4783,92,12,1,2016
4784,92,5,2,2017
4785,92,6,14,2017
4786,92,7,6,2017
4787,92,8,4,2017
4788,92,9,15,2017
4789,92,10,1,2017
4790,92,11,2,2017
4791,92,12,1,2017
4792,92,1,2,2018
4793,92,2,129,2018
4794,92,3,4245,2018
4795,92,4,111,2018
4796,92,5,2,2018
4797,92,6,24,2018
4798,92,7,5,2018
4799,92,8,1,2018
4800,92,9,3,2018
4801,92,11,4,2018
4802,92,1,1,2019
4803,92,2,2558,2019
4804,92,3,2816,2019
4805,92,4,14,2019
4806,92,5,15,2019
4807,92,7,6,2019
4808,92,9,2,2019
4809,92,10,2,2019
4810,92,1,1,2020
4811,92,2,1270,2020
4812,92,3,16,2020
4813,92,5,31,2020
4814,92,6,16,2020
4815,93,4,1,2011
4816,93,2,2,2012
4817,93,2,2,2013
4818,93,2,2,2014
4819,93,3,1,2015
4820,93,3,1,2016
4821,93,5,1,2017
4822,93,6,3,2017
4823,93,7,4,2017
4824,93,8,9,2017
4825,93,9,7,2017
4826,93,10,24,2017
4827,93,11,13,2017
4828,93,12,22,2017
4829,93,1,18,2018
4830,93,2,61,2018
4831,93,3,1613,2018
4832,93,4,1326,2018
4833,93,5,5,2018
4834,93,6,10,2018
4835,93,7,12,2018
4836,93,8,1,2018
4837,93,9,27,2018
4838,93,10,9,2018
4839,93,11,41,2018
4840,93,12,8,2018
4841,93,1,14,2019
4842,93,2,212,2019
4843,93,3,3520,2019
4844,93,4,545,2019
4845,93,5,4,2019
4846,93,8,21,2019
4847,93,10,6,2019
4848,93,11,3,2019
4849,93,1,2,2020
4850,93,2,43,2020
4851,93,3,64,2020
4852,93,4,3,2020
4853,93,5,7,2020
4854,93,6,2,2020
4855,94,2,1,2011
4856,94,2,1,2012
4857,94,2,1,2013
4858,94,2,1,2014
4859,94,3,2,2015
4860,94,5,1,2015
4861,94,9,1,2015
4862,94,3,2,2016
4863,94,5,1,2016
4864,94,9,1,2016
4865,94,6,9,2017
4866,94,7,3,2017
4867,94,8,39,2017
4868,94,9,6,2017
4869,94,10,21,2017
4870,94,11,21,2017
4871,94,12,43,2017
4872,94,1,75,2018
4873,94,2,78,2018
4874,94,3,267,2018
4875,94,4,1548,2018
4876,94,5,53,2018
4877,94,6,5,2018
4878,94,7,12,2018
4879,94,8,2,2018
4880,94,9,33,2018
4881,94,10,20,2018
4882,94,11,45,2018
4883,94,12,7,2018
4884,94,1,98,2019
4885,94,2,201,2019
4886,94,3,1272,2019
4887,94,4,1494,2019
4888,94,5,134,2019
4889,94,6,1,2019
4890,94,7,2,2019
4891,94,8,16,2019
4892,94,9,3,2019
4893,94,11,3,2019
4894,94,12,32,2019
4895,94,1,39,2020
4896,94,2,43,2020
4897,94,3,53,2020
4898,94,4,39,2020
4899,94,5,19,2020
4900,94,6,2,2020
4901,95,3,1,2011
4902,95,3,1,2012
4903,95,3,1,2013
4904,95,3,1,2014
4905,95,3,1,2015
4906,95,3,1,2016
4907,95,6,4,2017
4908,95,7,6,2017
4909,95,8,17,2017
4910,95,9,17,2017
4911,95,10,23,2017
4912,95,11,28,2017
4913,95,12,21,2017
4914,95,1,27,2018
4915,95,2,14,2018
4916,95,3,165,2018
4917,95,4,834,2018
4918,95,5,49,2018
4919,95,6,2,2018
4920,95,7,3,2018
4921,95,9,15,2018
4922,95,10,2,2018
4923,95,11,14,2018
4924,95,12,7,2018
4925,95,1,62,2019
4926,95,2,71,2019
4927,95,3,586,2019
4928,95,4,622,2019
4929,95,5,92,2019
4930,95,6,1,2019
4931,95,7,1,2019
4932,95,8,5,2019
4933,95,10,2,2019
4934,95,11,1,2019
4935,95,12,17,2019
4936,95,1,36,2020
4937,95,2,32,2020
4938,95,3,23,2020
4939,95,4,32,2020
4940,95,5,13,2020
4941,95,6,1,2020
4942,96,3,2,2011
4943,96,8,2,2011
4944,96,3,2,2012
4945,96,8,2,2012
4946,96,1,3,2013
4947,96,2,2,2013
4948,96,3,4,2013
4949,96,5,4,2013
4950,96,11,1,2013
4951,96,2,1,2014
4952,96,3,1,2014
4953,96,6,1,2014
4954,96,2,1,2015
4955,96,3,7,2015
4956,96,4,3,2015
4957,96,5,5,2015
4958,96,7,2,2015
4959,96,8,1,2015
4960,96,9,7,2015
4961,96,12,1,2015
4962,96,1,4,2016
4963,96,2,3,2016
4964,96,3,6,2016
4965,96,4,7,2016
4966,96,5,1,2016
4967,96,11,1,2016
4968,96,3,2,2017
4969,96,4,7,2017
4970,96,5,2,2017
4971,96,6,32,2017
4972,96,7,13,2017
4973,96,8,24,2017
4974,96,9,11,2017
4975,96,10,29,2017
4976,96,11,56,2017
4977,96,12,19,2017
4978,96,1,31,2018
4979,96,2,86,2018
4980,96,3,286,2018
4981,96,4,86,2018
4982,96,5,7,2018
4983,96,6,1,2018
4984,96,7,6,2018
4985,96,8,4,2018
4986,96,9,20,2018
4987,96,10,16,2018
4988,96,11,37,2018
4989,96,12,2,2018
4990,96,1,63,2019
4991,96,2,327,2019
4992,96,3,816,2019
4993,96,4,126,2019
4994,96,5,45,2019
4995,96,6,2,2019
4996,96,8,7,2019
4997,96,9,3,2019
4998,96,10,7,2019
4999,96,11,14,2019
5000,96,12,2,2019
5001,96,1,32,2020
5002,96,2,413,2020
5003,96,3,15,2020
5004,96,4,8,2020
5005,96,5,9,2020
5006,96,6,1,2020
